set,protocol,qid,slice,qtype,code,ndcg@10,recall@5,recall@10,mrr@10
tk_hard,chunk,tkhard-tk-66-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-66.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-67-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-67.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-67.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-68-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-68-everyday,seen,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-69-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-70-search,seen,search,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-71-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-70-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-71-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-72-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-72-everyday,seen,everyday,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-72.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-72.2-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-73-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-74-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-75-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-75-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-74-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-76-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-76-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-77-everyday,seen,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-79-search,seen,search,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-80-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-79-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-80-everyday,unseen_articles,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-81-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-82-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-82-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-81-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-83-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-83-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-86-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-86-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-89-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-89-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-91-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-91-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-90-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-92-everyday,seen,everyday,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-93-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-93-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-94-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-95-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-95-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-96-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-96-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-97-everyday,seen,everyday,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-99-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-99-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-100-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-101-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-102-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-102-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-103-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-103-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-107-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-107-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-104-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-109-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-111-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-112-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-112-everyday,seen,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-113-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-113-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-116-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-116-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-117-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-118-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-118-everyday,seen,everyday,tk,0.28906,0.00000,1.00000,0.10000
tk_hard,chunk,tkhard-tk-119-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-120-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-120-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-121-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-122-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-123-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-124-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-124-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-123-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-125-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-126-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-125-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-126-everyday,seen,everyday,tk,0.38685,1.00000,1.00000,0.20000
tk_hard,chunk,tkhard-tk-128-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-127-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-129-search,seen,search,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-129-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-131-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-132-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-131-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-132-everyday,seen,everyday,tk,0.38685,1.00000,1.00000,0.20000
tk_hard,chunk,tkhard-tk-133-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-133.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-133-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-133.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-135-search,seen,search,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-135-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-136-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-137-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-138-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-139-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-140-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-141-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-142-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-144-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-143-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-144-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-145-search,seen,search,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-146-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-146-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-145-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-147-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-149-everyday,seen,everyday,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-148-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-150-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-152-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-150-everyday,unseen_articles,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-153-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-155-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-156-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-157-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-158-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-158.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-158.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-159-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-159-everyday,seen,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-160-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-161-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-160-everyday,unseen_articles,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-162-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-162-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-164-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-165-search,unseen_articles,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-165-everyday,unseen_articles,everyday,tk,0.30103,0.00000,1.00000,0.11111
tk_hard,chunk,tkhard-tk-166-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-168-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-169-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-170-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-169-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-170-everyday,unseen_articles,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-171-search,unseen_articles,search,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-171-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-172-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-173.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-173-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-173.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-174-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-176-search,seen,search,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-177-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-176-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-177-everyday,seen,everyday,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-178-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-179-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-180-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-180-everyday,seen,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-179-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-181.1-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-181.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-181-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-183-search,seen,search,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-184-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-184-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-185-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-185-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-186-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-186.1-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-187-search,seen,search,tk,0.35621,0.00000,1.00000,0.16667
tk_hard,chunk,tkhard-tk-186.1-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-187-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-189-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-190-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-189-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-191-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-191-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-192-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-192-everyday,seen,everyday,tk,0.31546,0.00000,1.00000,0.12500
tk_hard,chunk,tkhard-tk-193-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-194-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-195-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-195-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-195.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-195.2-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-195.3-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-196-search,seen,search,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-196-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-197-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-197-everyday,unseen_articles,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-198-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-198-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-199-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-200-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-201-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-203-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-204-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-207-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-204-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-207-everyday,seen,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-209-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-209-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-209.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-209.1-everyday,seen,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-210-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-210-everyday,unseen_articles,everyday,tk,0.30103,0.00000,1.00000,0.11111
tk_hard,chunk,tkhard-tk-211-everyday,seen,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-211.1-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-211.1-everyday,unseen_articles,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-211.2-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-211.2-everyday,seen,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-211.3-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-212-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-212-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-213-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-213.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-213.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-214-everyday,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
tk_hard,chunk,tkhard-tk-214.1-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-214.2-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-215-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-216.1-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-216-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-216.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-216.2-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-216.3-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-216.3-everyday,seen,everyday,tk,0.28906,0.00000,1.00000,0.10000
tk_hard,chunk,tkhard-tk-217-everyday,seen,everyday,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-218-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-219-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-219-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-220-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-222-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-221-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-223-search,unseen_articles,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-223-everyday,unseen_articles,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-224-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-225-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-225-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-226-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-226-everyday,seen,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-228-everyday,seen,everyday,tk,0.43068,1.00000,1.00000,0.25000
tk_hard,chunk,tkhard-tk-229-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-229.2-search,seen,search,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-229.1-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-229.2-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-229.3-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-229.3-everyday,seen,everyday,tk,0.33333,0.00000,1.00000,0.14286
tk_hard,chunk,tkhard-tk-230-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-230-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-230.1-everyday,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
tk_hard,chunk,tkhard-tk-231-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-232-search,seen,search,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-232-everyday,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
tk_hard,chunk,tkhard-tk-233-search,seen,search,tk,0.00000,0.00000,0.00000,0.00000
tk_hard,chunk,tkhard-tk-234-search,seen,search,tk,0.50000,1.00000,1.00000,0.33333
